"date","timestamp","tenant_id","org_id","unit_id","department_id","machine_id","edge_id","shift_id","batch_id","total_machine_runtime","machine_up_time","planned_production_time","machine_idle_time","actual_production_time","net_available_time","all_available_time","total_machine_downtime","total_planned_downtime","unplanned_downtime","target_parts","total_parts_produced","no_of_parts_rejected","total_production_per_batch","actual_cycletime","time_between_job_parts","parts_per_minute","availability_loss_time","cycletime_loss","capacity_utilized_percent","machine_performance_percent","machine_availability_percent","availability_loss_percent","asset_utilization_percent","planned_downtime_percent"
2024-01-03,1704268797886,18,51,52,53,NAC_021,E400023,First Shift,,2772720,2772720,3600000,354458,3127178,,,472822,472822,472822,,108,,,4392.966,16589,2,827280,392.965909090909,4.0,15.580368735393405,77.02,22.98,86.86605555555556,0.0
2024-01-03,1704272313804,18,51,52,53,NAC_021,E400023,First Shift,,3293417,3293417,3600000,306583,3600000,,,0,0,0,,106,,,4473.139,19023,2,306583,473.13924050632886,3.925925925925926,12.874166860740683,91.48380555555555,8.516194444444444,100.0,0.0
2024-01-03,1704274315550,18,51,52,53,NAC_021,E400023,First Shift,,1016108,1016108,3600000,87167,1103275,,,2496725,2496725,2496725,,41,,,4513.242,17578,2,2583892,513.242424242424,1.5185185185185186,16.140016612407344,28.225222222222225,71.77477777777777,30.64652780555556,0.0
2024-01-03,1704279368354,18,51,52,53,NAC_021,E400023,Second Shift,,2040418,2040418,3600000,880699,2921117,,,678883,678883,678883,,51,,,4754.718,23745,1,1559582,754.7179487179483,1.8888888888888888,9.997951400154284,56.67827777777777,43.32172222222222,81.1421388888889,0.0
2024-01-03,1704281086109,18,51,52,53,NAC_021,E400023,Second Shift,,0,0,3600000,0,0,,,3600000,3600000,3600000,,1,,,,0,60000018,3600000,,0.037037037037037035,0.0,0.0,100.0,0.0000000277777694,0.0
2024-01-05,1704427199850,18,51,52,53,NAC_021,E400023,First Shift,,1170421,1170421,3600000,375479,1545900,,,2054100,2054100,2054100,,46,,,4531.108,17409,2,2429579,531.1081081081084,1.7037037037037037,15.720838911810366,32.511694444444444,67.48830555555556,42.94166666666667,0.0
2024-01-05,1704430153307,18,51,52,53,NAC_021,E400023,First Shift,,683834,683834,3600000,205436,889270,,,2710730,2710730,2710730,,24,,,4805.6665,22344,2,2916166,805.666666666667,0.8888888888888888,14.03849472240339,18.99538888888889,81.00461111111112,24.70194447222223,0.0
2024-01-05,1704434395086,18,51,52,53,NAC_021,E400023,First Shift,,558900,558900,3600000,85503,644403,,,2955597,2955597,2955597,,11,,,12344.2,42986,1,3041100,8344.2,0.4074074074074074,7.872606906423331,15.525,84.475,17.900083333333335,0.0
2024-01-05,1704437979273,18,51,52,53,NAC_021,E400023,First Shift,,2770362,2770362,3600000,522895,3293257,,,306743,306743,306743,,100,,,4558.1187,19421,2,829638,558.1184210526317,3.7037037037037037,14.438546298281596,76.95450000000001,23.0455,91.47936111111112,0.0
2024-01-05,1704440006318,18,51,52,53,NAC_021,E400023,First Shift,,1930996,1930996,3600000,75322,2006318,,,1593682,1593682,1593682,,72,,,4530.6377,16997,2,1669004,530.6379310344828,2.6666666666666665,14.914582940617175,53.63877777777778,46.36122222222222,55.73105558333334,0.0
2024-01-05,1704445199966,18,51,52,53,NAC_021,E400023,First Shift,,3226537,3226537,3600000,34,3226571,,,373429,373429,373429,,150,,,4406.654,15629,3,373463,406.65384615384573,5.555555555555555,18.595788611753097,89.62602777777778,10.373972222222221,89.62697222222222,0.0
2024-01-05,1704448799159,18,51,52,53,NAC_021,E400023,First Shift,,3597004,3597004,3600000,2996,3600000,,,0,0,0,,157,,,4412.328,15646,3,2996,412.32835820895525,5.814814814814815,17.458974190743184,99.91677777777778,0.08322222222222223,100.0,0.0
2024-01-05,1704452050388,18,51,52,53,NAC_021,E400023,Second Shift,,3248722,3248722,3600000,1666,3250388,,,349612,349612,349612,,156,,,4385.837,15660,3,351278,385.8370370370367,5.777777777777778,19.207553000841564,90.24227777777779,9.757722222222222,90.28855558333333,0.0
2024-01-05,1704455999752,18,51,52,53,NAC_021,E400023,Second Shift,,2488847,2488847,3600000,84682,2573529,,,1026471,1026471,1026471,,105,,,4355.977,15681,2,1111153,355.977272727273,3.888888888888889,16.875284017056895,69.13463888888889,30.865361111111113,71.48691666666667,0.0
2024-01-05,1704459599297,18,51,52,53,NAC_021,E400023,Second Shift,,3595094,3595094,3600000,4906,3600000,,,0,0,0,,173,,,4334.2715,15687,3,4906,334.27142857142826,6.407407407407407,19.24845358702721,99.86372222222222,0.13627777777777778,100.0,0.0
2024-01-05,1704462917705,18,51,52,53,NAC_021,E400023,Second Shift,,3316269,3316269,3600000,283731,3600000,,,0,0,0,,161,,,4345.477,15680,3,283731,345.477272727273,5.962962962962963,19.419413805092407,92.11858333333333,7.881416666666667,100.0,0.0
2024-01-05,1704466652567,18,51,52,53,NAC_021,E400023,Second Shift,,2928730,2928730,3600000,147433,3076163,,,523837,523837,523837,,134,,,4419.852,15635,3,671270,419.85217391304377,4.962962962962963,18.301448067933883,81.3536111111111,18.64638888888889,85.44897222222222,0.0
2024-01-01,1704070799000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2051000,2051000,3600000,5000,2056000,,,1544000,1544000,1544000,,407,,,5051.852,0,12,1549000,1051.8518518518522,45.22222222222222,79.37591418820088,56.97222222222222,43.02777777777778,57.111111111111114,0.0
2024-01-01,1704074395000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2047000,2047000,3600000,9000,2056000,,,1544000,1544000,1544000,,410,,,5004.902,0,12,1553000,1004.9019607843138,45.55555555555556,80.1172447484123,56.86111111111111,43.138888888888886,57.111111111111114,0.0
2024-01-01,1704077997000,15,42,43,45,humac_mac_001,E400099,First Shift,,2050000,2050000,3600000,4000,2054000,,,1546000,1546000,1546000,,409,,,5024.57,0,12,1550000,1024.5700245700245,45.44444444444444,79.8048780487805,56.94444444444444,43.05555555555556,57.05555555555556,0.0
2024-01-01,1704081597000,15,42,43,45,humac_mac_001,E400099,First Shift,,2050000,2050000,3600000,6000,2056000,,,1544000,1544000,1544000,,407,,,5051.852,0,12,1550000,1051.8518518518522,45.22222222222222,79.41463414634147,56.94444444444444,43.05555555555556,57.111111111111114,0.0
2024-01-01,1704083669000,15,42,43,45,humac_mac_001,E400099,First Shift,,2066000,2066000,3600000,3000,2069000,,,1531000,1531000,1531000,,415,,,5000.0,0,12,1534000,1000.0,46.111111111111114,80.34849951597289,57.388888888888886,42.611111111111114,57.47222225000001,0.0
2024-01-01,1704087611000,15,42,43,45,humac_mac_001,E400099,First Shift,,2397000,2397000,3600000,14000,2411000,,,1189000,1189000,1189000,,479,,,5002.0923,0,12,1203000,1002.0920502092049,53.22222222222222,79.93324989570296,66.58333333333334,33.416666666666664,66.97222225,0.0
2024-01-01,1704091551000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2396000,2396000,3600000,0,2396000,,,1204000,1204000,1204000,,475,,,5042.1943,0,12,1204000,1042.1940928270042,52.77777777777778,79.29883138564274,66.55555555555556,33.44444444444444,66.55555558333334,0.0
2024-01-01,1704095495000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2395000,2395000,3600000,0,2395000,,,1205000,1205000,1205000,,476,,,5033.684,0,12,1205000,1033.6842105263158,52.888888888888886,79.49895615866389,66.52777777777777,33.47222222222222,66.52777780555556,0.0
2024-01-01,1704099438000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2397000,2397000,3600000,162000,2559000,,,1041000,1041000,1041000,,480,,,4993.737,0,11,1203000,993.7369519832982,53.333333333333336,80.10012515644556,66.58333333333334,33.416666666666664,71.08333333333333,0.0
2024-01-01,1704103197000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2215000,2215000,3600000,3000,2218000,,,1382000,1382000,1382000,,437,,,5066.5137,0,12,1385000,1066.5137614678897,48.55555555555556,78.91647855530474,61.52777777777778,38.47222222222222,61.611111111111114,0.0
2024-01-01,1704106799000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2053000,2053000,3600000,4000,2057000,,,1543000,1543000,1543000,,407,,,5054.321,0,12,1547000,1054.3209876543206,45.22222222222222,79.29858743302484,57.02777777777778,42.97222222222222,57.138888888888886,0.0
2024-01-01,1704110397000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2050000,2050000,3600000,7000,2057000,,,1543000,1543000,1543000,,410,,,5009.8037,0,12,1550000,1009.8039215686276,45.55555555555556,80.0,56.94444444444444,43.05555555555556,57.138888888888886,0.0
2024-01-01,1704113996000,15,42,43,45,humac_mac_001,E400099,seond,,2050000,2050000,3600000,5000,2055000,,,1545000,1545000,1545000,,412,,,4987.8047,0,12,1550000,987.8048780487807,45.77777777777778,80.39024390243902,56.94444444444444,43.05555555555556,57.083333333333336,0.0
2024-01-01,1704117596000,15,42,43,45,humac_mac_001,E400099,seond,,2051000,2051000,3600000,5000,2056000,,,1544000,1544000,1544000,,411,,,5000.0,0,12,1549000,1000.0,45.666666666666664,80.15602145294977,56.97222222222222,43.02777777777778,57.111111111111114,0.0
2024-01-01,1704121195000,15,42,43,45,humac_mac_001,E400099,seond,,2049000,2049000,3600000,6000,2055000,,,1545000,1545000,1545000,,410,,,5000.0,0,12,1551000,1000.0,45.55555555555556,80.03904343582235,56.91666666666667,43.083333333333336,57.083333333333336,0.0
2024-01-01,1704124794000,15,42,43,45,humac_mac_001,E400099,seond,,2048000,2048000,3600000,7000,2055000,,,1545000,1545000,1545000,,407,,,5046.9136,0,12,1552000,1046.9135802469136,45.22222222222222,79.4921875,56.888888888888886,43.111111111111114,57.083333333333336,0.0
2024-01-01,1704127034000,15,42,43,45,humac_mac_001,E400099,seond,,2234000,2234000,3600000,0,2234000,,,1366000,1366000,1366000,,442,,,5065.76,0,12,1366000,1065.7596371882082,49.111111111111114,79.14055505819158,62.05555555555555,37.94444444444444,62.05555558333334,0.0
2024-01-01,1704130975000,15,42,43,45,humac_mac_001,E400099,seond,,2398000,2398000,3600000,177000,2575000,,,1025000,1025000,1025000,,477,,,5000.0,0,11,1202000,1000.0,53.0,79.56630525437865,66.61111111111111,33.38888888888889,71.52777780555556,0.0
2024-01-01,1704134919000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2400000,2400000,3600000,0,2400000,,,1200000,1200000,1200000,,478,,,5018.868,0,12,1200000,1018.867924528302,53.111111111111114,79.66666666666666,66.66666666666666,33.33333333333333,66.66666669444444,0.0
2024-01-01,1704138861000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2399000,2399000,3600000,0,2399000,,,1201000,1201000,1201000,,476,,,5042.1055,0,12,1201000,1042.105263157895,52.888888888888886,79.36640266777825,66.63888888888889,33.361111111111114,66.63888891666667,0.0
2024-01-01,1704142799000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2394000,2394000,3600000,1000,2395000,,,1205000,1205000,1205000,,475,,,5037.9746,0,12,1206000,1037.9746835443038,52.77777777777778,79.36507936507937,66.5,33.5,66.52777777777777,0.0
2024-01-01,1704146398000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2049000,2049000,3600000,6000,2055000,,,1545000,1545000,1545000,,407,,,5046.9136,0,12,1551000,1046.9135802469136,45.22222222222222,79.45339189848707,56.91666666666667,43.083333333333336,57.083333333333336,0.0
2024-01-01,1704149997000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2048000,2048000,3600000,7000,2055000,,,1545000,1545000,1545000,,409,,,5017.199,0,12,1552000,1017.1990171990174,45.44444444444444,79.8828125,56.888888888888886,43.111111111111114,57.083333333333336,0.0
2024-01-01,1704153596000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2051000,2051000,3600000,6000,2057000,,,1543000,1543000,1543000,,409,,,5024.57,0,12,1549000,1024.5700245700245,45.44444444444444,79.76596782057534,56.97222222222222,43.02777777777778,57.138888888888886,0.0
2024-01-02,1704157199000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2055000,2055000,3600000,2000,2057000,,,1543000,1543000,1543000,,409,,,5036.855,0,12,1545000,1036.8550368550368,45.44444444444444,79.61070559610705,57.08333333333333,42.916666666666664,57.138888888888886,0.0
2024-01-02,1704160796000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2047000,2047000,3600000,9000,2056000,,,1544000,1544000,1544000,,408,,,5029.5566,0,12,1553000,1029.5566502463053,45.333333333333336,79.72642892037128,56.86111111111111,43.138888888888886,57.111111111111114,0.0
2024-01-02,1704164397000,15,42,43,45,humac_mac_001,E400099,First Shift,,2046000,2046000,3600000,4000,2050000,,,1550000,1550000,1550000,,410,,,5004.902,0,12,1554000,1004.9019607843138,45.55555555555556,80.1564027370479,56.833333333333336,43.166666666666664,56.94444444444444,0.0
2024-01-02,1704166460000,15,42,43,45,humac_mac_001,E400099,First Shift,,2058000,2058000,3600000,2000,2060000,,,1540000,1540000,1540000,,414,,,4978.1553,0,12,1542000,978.155339805825,46.0,80.466472303207,57.166666666666664,42.833333333333336,57.22222225000001,0.0
2024-01-02,1704170402000,15,42,43,45,humac_mac_001,E400099,First Shift,,2398000,2398000,3600000,4000,2402000,,,1198000,1198000,1198000,,478,,,5016.7715,0,12,1202000,1016.7714884696015,53.111111111111114,79.73311092577148,66.61111111111111,33.38888888888889,66.72222225,0.0
2024-01-02,1704174344000,15,42,43,45,humac_mac_001,E400099,First Shift,,2398000,2398000,3600000,0,2398000,,,1202000,1202000,1202000,,474,,,5050.8477,0,12,1202000,1050.8474576271183,52.666666666666664,79.06588824020017,66.61111111111111,33.38888888888889,66.6111111388889,0.0
2024-01-02,1704178285000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2397000,2397000,3600000,0,2397000,,,1203000,1203000,1203000,,480,,,4993.737,0,12,1203000,993.7369519832982,53.333333333333336,80.10012515644556,66.58333333333334,33.416666666666664,66.58333336111112,0.0
2024-01-02,1704182225000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2397000,2397000,3600000,175000,2572000,,,1028000,1028000,1028000,,478,,,5000.0,0,11,1203000,1000.0,53.111111111111114,79.76637463496037,66.58333333333334,33.416666666666664,71.44444444444444,0.0
2024-01-02,1704185998000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2230000,2230000,3600000,2000,2232000,,,1368000,1368000,1368000,,444,,,5022.573,0,12,1370000,1022.5733634311509,49.333333333333336,79.64125560538116,61.94444444444444,38.05555555555556,62.0,0.0
2024-01-02,1704189595000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2047000,2047000,3600000,9000,2056000,,,1544000,1544000,1544000,,409,,,5000.0,0,12,1553000,1000.0,45.44444444444444,79.9218368343918,56.86111111111111,43.138888888888886,57.111111111111114,0.0
2024-01-02,1704193194000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2049000,2049000,3600000,7000,2056000,,,1544000,1544000,1544000,,409,,,5024.57,0,12,1551000,1024.5700245700245,45.44444444444444,79.8438262567106,56.91666666666667,43.083333333333336,57.111111111111114,0.0
2024-01-02,1704196795000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2050000,2050000,3600000,5000,2055000,,,1545000,1545000,1545000,,408,,,5034.483,0,12,1550000,1034.4827586206893,45.333333333333336,79.60975609756098,56.94444444444444,43.05555555555556,57.083333333333336,0.0
2024-01-02,1704200397000,15,42,43,45,humac_mac_001,E400099,seond,,2051000,2051000,3600000,4000,2055000,,,1545000,1545000,1545000,,408,,,5036.946,0,12,1549000,1036.9458128078813,45.333333333333336,79.5709410043881,56.97222222222222,43.02777777777778,57.083333333333336,0.0
2024-01-02,1704203995000,15,42,43,45,humac_mac_001,E400099,seond,,2047000,2047000,3600000,8000,2055000,,,1545000,1545000,1545000,,412,,,4977.995,0,12,1553000,977.9951100244498,45.77777777777778,80.50806057645335,56.86111111111111,43.138888888888886,57.083333333333336,0.0
2024-01-02,1704207596000,15,42,43,45,humac_mac_001,E400099,seond,,2052000,2052000,3600000,4000,2056000,,,1544000,1544000,1544000,,410,,,5017.1567,0,12,1548000,1017.1568627450979,45.55555555555556,79.92202729044834,56.99999999999999,43.0,57.111111111111114,0.0
2024-01-02,1704209816000,15,42,43,45,humac_mac_001,E400099,seond,,2216000,2216000,3600000,0,2216000,,,1384000,1384000,1384000,,443,,,5013.5747,0,12,1384000,1013.5746606334842,49.22222222222222,79.96389891696751,61.55555555555555,38.44444444444444,61.55555558333334,0.0
2024-01-02,1704213756000,15,42,43,45,humac_mac_001,E400099,seond,,2396000,2396000,3600000,160000,2556000,,,1044000,1044000,1044000,,475,,,5044.3037,0,11,1204000,1044.3037974683548,52.77777777777778,79.29883138564274,66.55555555555556,33.44444444444444,71.00000002777779,0.0
2024-01-02,1704217698000,15,42,43,45,humac_mac_001,E400099,seond,,2397000,2397000,3600000,0,2397000,,,1203000,1203000,1203000,,475,,,5048.5234,0,12,1203000,1048.523206751055,52.77777777777778,79.26574885273259,66.58333333333334,33.416666666666664,66.58333336111112,0.0
2024-01-02,1704221640000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2398000,2398000,3600000,0,2398000,,,1202000,1202000,1202000,,476,,,5037.8945,0,12,1202000,1037.894736842105,52.888888888888886,79.39949958298583,66.61111111111111,33.38888888888889,66.6111111388889,0.0
2024-01-02,1704225579000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2396000,2396000,3600000,21000,2417000,,,1183000,1183000,1183000,,479,,,5002.0923,0,12,1204000,1002.0920502092049,53.22222222222222,79.96661101836395,66.55555555555556,33.44444444444444,67.13888888888889,0.0
2024-01-02,1704229194000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2071000,2071000,3600000,6000,2077000,,,1523000,1523000,1523000,,410,,,5048.9,0,12,1529000,1048.899755501223,45.55555555555556,79.18879768227909,57.52777777777778,42.47222222222222,57.69444444444444,0.0
2024-01-02,1704232795000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2051000,2051000,3600000,5000,2056000,,,1544000,1544000,1544000,,412,,,4990.244,0,12,1549000,990.2439024390242,45.77777777777778,80.35104826913701,56.97222222222222,43.02777777777778,57.111111111111114,0.0
2024-01-02,1704236398000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2053000,2053000,3600000,2000,2055000,,,1545000,1545000,1545000,,410,,,5000.0,0,12,1547000,1000.0,45.55555555555556,79.88309790550414,57.02777777777778,42.97222222222222,57.083333333333336,0.0
2024-01-02,1704239994000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2048000,2048000,3600000,10000,2058000,,,1542000,1542000,1542000,,407,,,5044.4443,0,12,1552000,1044.4444444444443,45.22222222222222,79.4921875,56.888888888888886,43.111111111111114,57.166666666666664,0.0
2024-01-03,1704243598000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2054000,2054000,3600000,2000,2056000,,,1544000,1544000,1544000,,412,,,4997.561,0,12,1546000,997.5609756097565,45.77777777777778,80.23369036027263,57.05555555555556,42.94444444444444,57.111111111111114,0.0
2024-01-03,1704247199000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2051000,2051000,3600000,4000,2055000,,,1545000,1545000,1545000,,412,,,4990.244,0,12,1549000,990.2439024390242,45.77777777777778,80.35104826913701,56.97222222222222,43.02777777777778,57.083333333333336,0.0
2024-01-03,1704250795000,15,42,43,45,humac_mac_001,E400099,First Shift,,2048000,2048000,3600000,9000,2057000,,,1543000,1543000,1543000,,405,,,5071.9604,0,12,1552000,1071.9602977667491,45.0,79.1015625,56.888888888888886,43.111111111111114,57.138888888888886,0.0
2024-01-03,1704253168000,15,42,43,45,humac_mac_001,E400099,First Shift,,2367000,2367000,3600000,1000,2368000,,,1232000,1232000,1232000,,473,,,5014.8306,0,12,1233000,1014.8305084745762,52.55555555555556,79.93240388677651,65.75,34.25,65.77777780555556,0.0
2024-01-03,1704257109000,15,42,43,45,humac_mac_001,E400099,First Shift,,2397000,2397000,3600000,0,2397000,,,1203000,1203000,1203000,,475,,,5044.3037,0,12,1203000,1044.3037974683548,52.77777777777778,79.26574885273259,66.58333333333334,33.416666666666664,66.58333336111112,0.0
2024-01-03,1704261051000,15,42,43,45,humac_mac_001,E400099,First Shift,,2400000,2400000,3600000,0,2400000,,,1200000,1200000,1200000,,475,,,5054.8525,0,12,1200000,1054.8523206751051,52.77777777777778,79.16666666666666,66.66666666666666,33.33333333333333,66.66666669444444,0.0
2024-01-03,1704264990000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2395000,2395000,3600000,210000,2605000,,,995000,995000,995000,,477,,,5021.0083,0,11,1205000,1021.0084033613448,53.0,79.66597077244259,66.52777777777777,33.47222222222222,72.36111111111111,0.0
